component,x,data,fit,confidence,prediction
E_tTT,107190490.0022289,2.6949920644796905,2.827818716728606,0.013542593912538104,0.11875888705393958
E_tTT,108365324.27140844,2.7641523570490896,2.833163732501685,0.013557785814503157,0.11876062041182847
E_tTT,110642281.16354541,2.8858280905356657,2.84329512767553,0.013577696110290503,0.11876289503070336
E_tTT,111235800.9550204,3.1181095555169054,2.845888312678696,0.01358087495502776,0.11876325849754446
E_tTT,112686263.9457265,2.6845125833762644,2.852145623111568,0.013585258502860818,0.11876375984701738
E_tTT,113921333.255947,2.7952663967829867,2.857386676916388,0.013585310219172031,0.1187637657628016
E_tTT,116315032.22434479,2.8973985260719632,2.8673260090349664,0.01357623371958974,0.11876272785019461
E_tTT,116938982.42624956,3.116278555444331,2.86987115411474,0.013571967875831897,0.11876224028045732
E_tTT,118463812.244742,2.7155520338108095,2.876014544521582,0.013558411222734492,0.11876069181044391
E_tTT,119762204.9125979,2.8042008673264665,2.8811624526072155,0.013543518825126041,0.11875899252931127
E_tTT,122278631.45149916,2.926395995985904,2.8909311937099114,0.013506535096210137,0.11875478051310448
E_tTT,122934572.26434007,3.1117743756773586,2.8934339934526037,0.013495255845575574,0.11875349820004465
E_tTT,124537581.77941349,2.7400030610495834,2.8994775275954683,0.01346506997180788,0.1187500716368464
E_tTT,125902544.46287647,2.8148996014417427,2.9045444113930756,0.013436633575291401,0.11874685059506679
E_tTT,128547990.9493774,2.9652732562456823,2.9141663650915195,0.013375182437000846,0.11873991287529868
E_tTT,129237562.56685044,3.1045919489805684,2.9166330791961452,0.01335794038043361,0.11873797191975988
E_tTT,130922760.1372624,2.7473252492495415,2.9225921283287337,0.013313953551712393,0.1187330314764498
E_tTT,132357705.95401937,2.8109324438742935,2.9275911409838002,0.01327466644863816,0.11872863249331674
E_tTT,135138787.3822873,2.992307465655149,2.9370918998594373,0.01319468416339203,0.1187197165368168
E_tTT,135863714.09261748,3.158185782608742,2.9395292093306624,0.013173175964666635,0.11871732800819995
E_tTT,137635313.59007517,2.7942348218415596,2.9454200972812394,0.013119782171579853,0.11871141515726351
E_tTT,139143830.65209743,2.884791896937272,2.9503651180848482,0.013073651614750496,0.11870632574110924
E_tTT,142067501.17430365,3.0189869834951666,2.959771464758928,0.012983550958159807,0.11869643634032827
E_tTT,142829595.67186475,3.301519732938381,2.9621863146991094,0.012960099838481383,0.1186938734401817
E_tTT,144692027.0178963,2.7914665451837966,2.9680259324366824,0.012903183807012001,0.11868767230326831
E_tTT,146277887.4035904,2.9130048541103304,2.972931237765837,0.01285543450435824,0.11868249070821825
E_tTT,149351457.7189124,3.040485571532492,2.982270506932751,0.012765823820190184,0.11867281770573497
E_tTT,150152625.63690558,3.3041090055529896,2.9846699405542925,0.012743284490416675,0.11867039522987256
E_tTT,152110545.87997323,2.797170990844127,2.990475341699322,0.012689948769185217,0.11866467968260401
E_tTT,153777715.0663412,2.934095060712253,2.99535526238745,0.012646743115860207,0.11866006706491036
