sheet,sample,valid,thickness,width,max_force,max_stress,loading_type,direction,rh,label,mc,mc_mean,mc_std,mc_label,offset_strain,offset_stress
data_5_CL,5_CL-017-162-013,True,13.967,14.0,5738.2285,29.345848377297507,compression,L,95,"$f_{c,L}$",0.2215781537946055,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-111,True,13.989,14.119,5211.6425,26.386634939168935,compression,L,95,"$f_{c,L}$",0.218746324250147,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-210,True,14.176,14.26,5493.498,27.17538719808522,compression,L,95,"$f_{c,L}$",0.2272788054379318,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-308,True,14.199,14.063,5492.4316,27.506093896372082,compression,L,95,"$f_{c,L}$",0.2302862264045258,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-406,True,14.199,14.202,5491.842,27.233958204034014,compression,L,95,"$f_{c,L}$",0.2327132038195586,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-505,True,14.227,14.054,5489.7036,27.455895673726488,compression,L,95,"$f_{c,L}$",0.2232201895525679,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-603,True,14.15,14.099,5488.0463,27.508886804241683,compression,L,95,"$f_{c,L}$",0.2243271506412021,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-701,True,14.278,14.088,5428.05,26.985291819081453,compression,L,95,"$f_{c,L}$",0.2264287690179806,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-800,True,14.063,14.176,5309.532,26.633274258099114,compression,L,95,"$f_{c,L}$",0.2286766742369688,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-017-162-898,True,13.85,14.098,5486.2836,28.097713120072843,compression,L,95,"$f_{c,L}$",0.2281405644714996,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-145-151-025,True,14.052,14.007,4966.9423,25.235147360645243,compression,L,95,"$f_{c,L}$",0.2171329647623835,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-145-151-123,True,13.914,13.94,5494.316,28.326887712983364,compression,L,95,"$f_{c,L}$",0.2171554500762841,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-145-151-221,True,14.145,14.17,4967.438,24.78332962888403,compression,L,95,"$f_{c,L}$",0.2170757266560035,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-145-151-320_K,True,14.13,14.12,5484.9956,27.491562564531296,compression,L,95,"$f_{c,L}$",0.2292181532239948,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-145-151-418_K,True,14.08,14.19,5282.2827,26.43848651018643,compression,L,95,"$f_{c,L}$",0.2289589729277142,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CL,5_CL-145-151-910_K,True,14.05,14.08,5620.828,28.41327644775154,compression,L,95,"$f_{c,L}$",0.22675290068284,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-009_K,True,14.187,13.742,639.94494,3.282480059756946,compression,R,95,"$f_{c,R}$",0.2204506475841269,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-040_K,True,14.21,13.72,634.0838,3.252358930905226,compression,R,95,"$f_{c,R}$",0.2184016514302567,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-071_K,True,14.2,13.7,652.3321,3.3532029402693535,compression,R,95,"$f_{c,R}$",0.217747379641144,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-103,True,14.29,13.77,672.71,3.418705688220913,compression,R,95,"$f_{c,R}$",0.2160337303927351,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-134,True,14.29,13.86,707.53216,3.57232305055958,compression,R,95,"$f_{c,R}$",0.2127910369376203,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.341282116302474
data_5_CR,5_CR-159-121-165,True,14.18,13.92,712.30145,3.6086799138336336,compression,R,95,"$f_{c,R}$",0.2127900164049682,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-197,True,14.08,13.9,677.49145,3.461675574313276,compression,R,95,"$f_{c,R}$",0.212658376349132,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-228,True,14.16,14.03,725.0352,3.649540331251435,compression,R,95,"$f_{c,R}$",0.2131279537896026,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.325482871196257
data_5_CR,5_CR-159-121-259,True,14.18,13.989,700.4859,3.5313153060721394,compression,R,95,"$f_{c,R}$",0.2154088050314464,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.190660160467545
data_5_CR,5_CR-159-121-291,True,14.24,13.997,701.80395,3.521039169308351,compression,R,95,"$f_{c,R}$",0.2137204701501223,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-322,True,14.258,14.1,707.5996,3.5197340997563646,compression,R,95,"$f_{c,R}$",0.2180678123548537,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-353,True,14.157,14.088,696.88696,3.494151756502694,compression,R,95,"$f_{c,R}$",0.2180507094673178,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-385,True,14.224,14.15,722.8791,3.5915960482854836,compression,R,95,"$f_{c,R}$",0.2128834355828221,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.2833635202499774
data_5_CR,5_CR-159-121-416,True,14.224,14.13,703.1068,3.4983027599257097,compression,R,95,"$f_{c,R}$",0.2126187717265352,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-447,True,14.2,14.15,712.11334,3.5440866968596025,compression,R,95,"$f_{c,R}$",0.2124840394660476,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-479,True,14.17,14.1,684.82086,3.4275832970465023,compression,R,95,"$f_{c,R}$",0.2130840032622625,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-510,True,14.205,14.09,706.52233,3.529991513798883,compression,R,95,"$f_{c,R}$",0.2181971896682409,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-541,True,14.19,14.09,681.9818,3.4109817537615585,compression,R,95,"$f_{c,R}$",0.2147099930118798,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.28262595797185
data_5_CR,5_CR-159-121-573,True,14.17,14.15,737.6467,3.6789349918082044,compression,R,95,"$f_{c,R}$",0.214125874125874,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.426114501619348
data_5_CR,5_CR-159-121-604,True,14.36,14.14,735.9524,3.6244814095416706,compression,R,95,"$f_{c,R}$",0.2148167539267014,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.358980933055033
data_5_CR,5_CR-159-121-635,True,14.18,14.18,725.9113,3.6101986150262295,compression,R,95,"$f_{c,R}$",0.2137492711370263,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.213555792370108
data_5_CR,5_CR-159-121-667,True,14.326,14.13,700.5724,3.460875010460593,compression,R,95,"$f_{c,R}$",0.2140953993790573,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.2572149857118133
data_5_CR,5_CR-159-121-698,True,14.25,14.2,715.04113,3.533684852977514,compression,R,95,"$f_{c,R}$",0.2149186256781191,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-729,True,14.22,14.14,676.4011,3.36399467252331,compression,R,95,"$f_{c,R}$",0.2152885393778188,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.2989429668865933
data_5_CR,5_CR-159-121-761,True,14.2,14.09,685.33013,3.425314777236878,compression,R,95,"$f_{c,R}$",0.2170733117483811,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-792,True,14.23,14.11,660.7183,3.29067068156882,compression,R,95,"$f_{c,R}$",0.2169718105201976,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-823,True,14.32,14.09,714.5254,3.5413076749229813,compression,R,95,"$f_{c,R}$",0.2172901274070626,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-854,True,14.33,14.15,686.8262,3.3872263826660323,compression,R,95,"$f_{c,R}$",0.2145834539454641,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CR,5_CR-159-121-886,True,14.27,14.22,680.7714,3.3548857329560406,compression,R,95,"$f_{c,R}$",0.2139593762587029,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.1415944053256584
data_5_CR,5_CR-159-121-917,True,14.135,14.079,696.19635,3.498356952014648,compression,R,95,"$f_{c,R}$",0.2139266894435116,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.1876298916631067
data_5_CR,5_CR-159-121-948,True,14.25,14.22,685.967,3.3852345350013566,compression,R,95,"$f_{c,R}$",0.2131511776308155,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,0.01,3.213659389641037
data_5_CT,5_CT-238-163-036,True,14.16,14.116,896.7644,4.4864564472258115,compression,T,95,"$f_{c,T}$",,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-067,True,14.17,14.076,839.04675,4.206656505073878,compression,T,95,"$f_{c,T}$",0.2191826176927057,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-098,True,14.25,14.073,819.431,4.086117375439594,compression,T,95,"$f_{c,T}$",0.2181211525528943,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-130_K,True,14.25,14.148,793.0649,3.9336780600072414,compression,T,95,"$f_{c,T}$",0.2177989548109436,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-161_K,True,14.24,14.219,790.6485,3.904850469106458,compression,T,95,"$f_{c,T}$",0.2178832497911444,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-192_K,True,14.25,14.13,791.52673,3.931049924882979,compression,T,95,"$f_{c,T}$",0.217704969267632,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-224,True,14.267,14.218,796.77813,3.927952559757911,compression,T,95,"$f_{c,T}$",0.2164668016404505,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-255,True,14.182,14.114,869.5334,4.34408860045626,compression,T,95,"$f_{c,T}$",0.2173346333453072,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-286,True,14.198,14.07,822.3045,4.1163415009952145,compression,T,95,"$f_{c,T}$",0.2218808386962839,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-318,True,14.26,14.14,826.6335,4.099624373377029,compression,T,95,"$f_{c,T}$",0.219287634408602,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-349,True,14.24,14.2,874.3555,4.324040097325526,compression,T,95,"$f_{c,T}$",0.2188703800104112,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-380,True,14.17,14.17,868.61206,4.325996407171911,compression,T,95,"$f_{c,T}$",0.2179180439687285,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-412,True,14.17,14.15,832.9499,4.154249634049938,compression,T,95,"$f_{c,T}$",0.2173266543633008,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-443,True,14.19,14.16,876.76586,4.36353015770635,compression,T,95,"$f_{c,T}$",0.2214300691968966,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-474,True,14.17,14.17,882.33166,4.394324885489189,compression,T,95,"$f_{c,T}$",0.2191734061548155,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-506,True,14.2,14.16,825.1728,4.103867271425162,compression,T,95,"$f_{c,T}$",0.2199979059784316,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-537,True,14.23,14.22,836.8175,4.135483166345936,compression,T,95,"$f_{c,T}$",0.2205378204120142,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-568,True,14.22,14.17,791.17083,3.9264567681766613,compression,T,95,"$f_{c,T}$",0.2201437339348476,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-600,True,14.32,14.28,775.52154,3.7924742382986714,compression,T,95,"$f_{c,T}$",0.2187319126545646,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-631,True,14.25,14.24,799.6526,3.940728365858466,compression,T,95,"$f_{c,T}$",0.2180054817625974,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-662,True,14.35,14.12,744.4826,3.6742436655447093,compression,T,95,"$f_{c,T}$",0.2177084957131721,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-694,True,14.22,14.2,775.7562,3.841822665953527,compression,T,95,"$f_{c,T}$",0.2177893004935933,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-725,True,14.297,14.335,782.04943,3.815852591904087,compression,T,95,"$f_{c,T}$",0.2172154524241638,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-756,True,14.23,14.19,780.9447,3.8675237230696546,compression,T,95,"$f_{c,T}$",0.2187066610632485,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-788,True,14.338,14.229,820.9264,4.023845219293787,compression,T,95,"$f_{c,T}$",0.2116814066119183,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-819,True,14.11,14.07,787.9266,3.9688496869706342,compression,T,95,"$f_{c,T}$",0.2197575950037049,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-850,True,14.23,14.17,815.8574,4.046126966446487,compression,T,95,"$f_{c,T}$",0.2194730450393368,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-881,True,14.18,14.06,770.25134,3.8634109909776155,compression,T,95,"$f_{c,T}$",0.2201479133650291,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-913,True,14.29,14.08,812.67993,4.039100421862078,compression,T,95,"$f_{c,T}$",0.2247051356640397,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_CT,5_CT-238-163-944,True,14.247,14.06,789.3297,3.9404851871188273,compression,T,95,"$f_{c,T}$",0.2232603845745245,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-037-136-504,True,6.31,20.07,11903.861,93.99637718066009,tension,L,95,"$f_{t,L}$",0.2434801106147628,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-037-159-030,True,6.23,20.17,13977.899,111.23666332163765,tension,L,95,"$f_{t,L}$",0.2431511900771036,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-037-159-504,True,6.19,20.04,11417.655,92.04253044798932,tension,L,95,"$f_{t,L}$",0.2428580691175517,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-040-072-032,True,6.3,20.05,9203.164,72.85883703439814,tension,L,95,"$f_{t,L}$",0.2307628083491459,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-041-096-031,True,6.24,20.1,11343.804,90.44364714887102,tension,L,95,"$f_{t,L}$",0.2303734501447769,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-044-136-030,True,6.27,20.02,15313.396,121.99440113315713,tension,L,95,"$f_{t,L}$",0.2336748113795252,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-044-159-030,True,6.3,20.11,13820.377,109.08556115965365,tension,L,95,"$f_{t,L}$",0.2367343966207851,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-053-096-032,True,6.22,20.06,13491.343,108.12692950088642,tension,L,95,"$f_{t,L}$",0.2387055065409188,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-053-096-505,True,6.15,20.05,12665.203,102.7123492082801,tension,L,95,"$f_{t,L}$",0.2388442211055277,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-057-135-032,True,6.23,20.1,17967.334,143.48269886522442,tension,L,95,"$f_{t,L}$",0.2426373005788508,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-058-159-033,True,6.18,20.11,13978.01,112.47209924702165,tension,L,95,"$f_{t,L}$",0.2361658873754828,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-058-159-506_K,True,6.27,20.11,11996.993,95.14649491592098,tension,L,95,"$f_{t,L}$",0.242269210245464,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-065-135-033,True,6.18,20.12,15285.586,122.93219646522161,tension,L,95,"$f_{t,L}$",0.2402996143577573,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-065-135-506,True,6.2,20.15,12803.351,102.48419915152486,tension,L,95,"$f_{t,L}$",0.2446755109358192,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-065-158-033,True,6.25,20.24,15641.817,123.65072727272728,tension,L,95,"$f_{t,L}$",0.2383586583572577,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-065-158-506,True,6.12,20.03,14742.393,120.26399126799996,tension,L,95,"$f_{t,L}$",0.2411005053340819,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-117-094-031,True,6.24,20.02,12223.789,97.84917806552423,tension,L,95,"$f_{t,L}$",0.228552554315913,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-117-094-504_K,True,6.14,19.97,9335.251,76.1341605241739,tension,L,95,"$f_{t,L}$",0.2298957557706626,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-119-118-031_K,True,6.24,20.06,11793.481,94.21639728251145,tension,L,95,"$f_{t,L}$",0.2376934388348154,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-128-093-031,True,6.27,20.02,12535.889,99.86734955634478,tension,L,95,"$f_{t,L}$",0.2324266828749429,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-128-117-031,True,6.27,20.1,15971.895,126.73391416125116,tension,L,95,"$f_{t,L}$",0.2428060235574772,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-128-117-505,True,6.3,20.17,13875.712,109.19652792533307,tension,L,95,"$f_{t,L}$",0.2383612921114653,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-306-115-032,True,6.14,20.1,17520.94,141.96882039314826,tension,L,95,"$f_{t,L}$",0.2339555733975644,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-306-115-505,True,6.11,20.13,13982.353,113.68293490023521,tension,L,95,"$f_{t,L}$",0.242267683772538,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-307-138-032,True,6.22,20.07,16903.898,135.40949121803592,tension,L,95,"$f_{t,L}$",0.2356518883415435,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-315-114-506,True,6.12,20.03,16001.436,130.53488394858692,tension,L,95,"$f_{t,L}$",0.238035869057937,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-315-138-032,True,6.12,20.03,16648.562,135.81394248496537,tension,L,95,"$f_{t,L}$",0.2370309616567562,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TL,5_TL-315-138-505,True,6.06,20.08,17901.77,147.1159093000934,tension,L,95,"$f_{t,L}$",0.2330673453945105,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-025,True,14.18,14.11,948.6002,4.7411092973903415,tension,R,95,"$f_{t,R}$",,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-056,True,14.17,14.12,896.3338,4.479868093026603,tension,R,95,"$f_{t,R}$",0.2104713519616144,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-087,True,14.05,14.08,696.6569,3.521599502588159,tension,R,95,"$f_{t,R}$",0.2109276237116337,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-119,True,14.16,14.11,797.00433,3.9890585772802076,tension,R,95,"$f_{t,R}$",0.2111483797612278,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-150,True,14.17,14.19,897.959,4.465851338051039,tension,R,95,"$f_{t,R}$",0.2112982814361068,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-181,True,14.14,14.12,858.6537,4.300648412676152,tension,R,95,"$f_{t,R}$",0.2116477758159139,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-213,True,14.1,14.13,896.3584,4.499045840799465,tension,R,95,"$f_{t,R}$",0.2121879422587037,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-244,True,14.0,14.15,948.35833,4.787270721857648,tension,R,95,"$f_{t,R}$",0.2118120045300113,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-275,True,14.08,14.06,797.88635,4.030445564059873,tension,R,95,"$f_{t,R}$",0.2102703930924789,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-307,True,14.06,14.08,944.5203,4.771152750387948,tension,R,95,"$f_{t,R}$",0.209466613536745,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-338,True,14.12,14.18,896.94775,4.479775159123691,tension,R,95,"$f_{t,R}$",0.209412697513734,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-369,True,14.21,14.14,948.3427,4.719780679183833,tension,R,95,"$f_{t,R}$",0.2098688711516534,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-401,True,14.1,14.15,747.61993,3.747186577450317,tension,R,95,"$f_{t,R}$",0.2101373297623796,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-432,True,14.18,14.11,948.2918,4.7395679124029515,tension,R,95,"$f_{t,R}$",0.2103062326004205,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-463,True,14.1,14.11,886.33843,4.455058934109404,tension,R,95,"$f_{t,R}$",0.2116383474455873,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-495,True,14.12,14.15,844.642,4.227479754552098,tension,R,95,"$f_{t,R}$",0.2097925875552532,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-526,True,14.18,14.09,846.9861,4.239250296051677,tension,R,95,"$f_{t,R}$",0.2091692656648708,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-557,True,14.09,14.06,996.1687,5.028478274696197,tension,R,95,"$f_{t,R}$",0.2079027355623101,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-589,True,14.16,14.08,947.4217,4.752010805887262,tension,R,95,"$f_{t,R}$",0.206994523667516,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-620,True,14.04,14.06,845.00256,4.280609354293565,tension,R,95,"$f_{t,R}$",0.2083129584352077,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-651,True,14.04,14.06,844.7757,4.279460128144339,tension,R,95,"$f_{t,R}$",0.2095123626373625,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-683,True,14.07,14.09,747.50836,3.7706043441920483,tension,R,95,"$f_{t,R}$",0.2099634160283526,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
data_5_TR,5_TR-202-131-714,True,14.08,14.12,898.23706,4.518076893671131,tension,R,95,"$f_{t,R}$",0.2108669527896995,0.22627701449904905,0.010612629355025117,$\omega = $ 0.23 ± 0.01,,
