sheet,sample,camera,component,K,K_std,n,n_std,Var_KK,Var_Kn,Var_nn,max_stress,max_strain,strength,count
data_4_CL,4_CL-016-106-422,cam1,eyy_mean,119.64380022089324,16.736962085092586,5.560700415415319,0.5317893978134121,280.12589983782675,-8.88689102714818,0.28279996362675147,29.556809451678,0.00037256777940922935,30.761429588396712,15
data_4_CL,4_CL-016-106-520,cam1,eyy_mean,43.7422276288389,1.3092184915262044,18.50867450856458,1.5164594302702745,1.71405305855415,-1.9811781147326004,2.2996492036556453,30.71715264836954,0.001476091848594989,31.54224407725555,16
data_4_CL,4_CL-016-106-913,cam1,eyy_mean,222.67677220358794,68.64502911000216,3.9610272221667997,0.5860306189300626,4712.140021513043,-40.16194474803221,0.3434318863235522,30.902387874128014,0.000324810251164288,31.042789647619685,14
data_4_CL,4_CL-328-135-029,cam1,eyy_mean,663.147419738664,342.17937801844056,3.0245726338962178,0.5145491772112852,117086.72674108685,-175.88585792669826,0.26476085576881064,36.240305236801326,9.493338460717641e-05,37.50557443597702,19
data_4_CL,4_CL-328-135-225,cam1,eyy_mean,123.51008316867473,17.819182522954772,6.3058402332532975,0.6913650773254628,317.52326578637684,-12.300787589309607,0.47798567014524324,35.112707747807804,0.0003912654465307142,35.71782852115701,18
data_4_CL,4_CL-328-135-520,cam1,eyy_mean,179.89191618177657,21.756124959955862,4.635759916902045,0.32654504577778304,473.3289732732145,-7.093110793364864,0.10663166692201441,35.08169592735077,0.0005741073797863,37.50503572899949,18
data_4_CL,4_CL-328-135-619,cam1,eyy_mean,203.360824767224,49.31682806112935,4.835614901597,0.6358656393824772,2432.1495300109955,-31.319200642962034,0.4043251113472865,34.7782156081682,0.0001497730338786,34.839621337613124,17
data_4_CL,4_CL-328-135-717,cam1,eyy_mean,88.25269676364509,4.6988554286226645,8.083454433408686,0.4419044191270439,22.079242339096687,-2.0728519216515418,0.19527951564401008,34.79834805717757,0.0005684760935741372,34.80621303710966,17
data_4_CL,4_CL-328-135-815,cam1,eyy_mean,286.24546450064673,62.00229520996764,3.7503162574805327,0.35632933696422775,3844.2846113039764,-22.065510120074972,0.12697059638136618,32.390731411313006,0.00023986166955592303,33.93706972044501,15
data_4_CL,4_CL-328-135-914,cam1,eyy_mean,293.4433399864266,64.74054441631218,3.930233341236717,0.3889643680423999,4191.338091320489,-25.150583645414915,0.15129327960662356,34.80200462273932,0.0001853054867997034,36.03389534150459,17
